編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPUOMLTJKILFFAU67CC,24,147.91,住商用,鋼筋混凝土造,81年10月9日,二層,
RPSOMLOKKILFFAU07CC,23,44.16,住家用,鋼筋混凝土造,82年12月14日,五層,
RPSOMLOKKILFFAU07CC,23,4.49,共有部份,鋼筋混凝土造,82年12月14日,五層,
RPWOMLTLKILFFAU08CC,,110.88,住家用,木造,,二層,
RPQPMLTLKILFFAU67DC,23,269.33,住商用,鋼筋混凝土造,82年8月19日,五層,
RPSNMLPJJHMFFAU86CC,30,121.51,住商用,鋼筋混凝土造,76年3月19日,二層,
RPTNMLTJJHMFFAU37CC,45,56.24,住家用,見其他登記事項,60年7月15日,一層,
RPXNMLKKJHMFFAU96CC,44,112.14,住家用,鋼筋混凝土加強磚造,62年6月25日,二層,
RPOOMLKKJHMFFAU78CC,11,728.57,農舍,鋼筋混凝土造,95年6月13日,三層,
RPUOMLMKJHMFFAU96CC,25,235.03,住商用,鋼筋混凝土造,80年11月19日,四層,
RPRNMLQKJHMFFAU96CC,29,209.36,住商用,鋼筋混凝土造,77年1月11日,三層,
RPPNMLRKJHMFFAU86CC,49,133.81,住家用,鋼筋混凝土加強磚造,56年12月6日,二層,
RPTNMLRKJHMFFAU27CC,22,96.03,住家用,鋼筋混凝土造,83年10月15日,五層,
RPTNMLRKJHMFFAU27CC,22,21.24,共有部份,鋼筋混凝土造,83年10月15日,五層,
RPUOMLSKJHMFFAU57CC,24,95.62,住商用,鋼筋混凝土造,82年1月9日,七層,
RPTNMLTKJHMFFAU47CC,32,19.83,住家用,鋼筋混凝土加強磚造,74年3月21日,二層,
RPPOMLTKJHMFFAU17CC,38,117.02,見其他登記事項,鋼筋混凝土加強磚造,67年10月24日,二層,
RPWNMLKLJHMFFAU96CC,24,76.58,住家用,鋼筋混凝土造,82年6月22日,五層,
RPWNMLKLJHMFFAU96CC,24,27.38,共有部份,鋼筋混凝土造,82年6月22日,五層,
RPTNMLNLJHMFFAU96CC,29,93.96,住商用,鋼筋混凝土造,77年6月20日,五層,
RPTNMLNLJHMFFAU96CC,29,11.50,共有部份,鋼筋混凝土造,77年6月20日,五層,
RPVNMLNLJHMFFAU17CC,21,30.86,住家用,鋼筋混凝土造,84年8月19日,十一層,
RPVNMLNLJHMFFAU17CC,21,9.19,共有部份,鋼筋混凝土造,84年8月19日,十一層,
RPWNMLNLJHMFFAU27CC,24,57.77,住家用,鋼筋混凝土造,81年11月17日,六層,
RPWNMLNLJHMFFAU27CC,24,11.48,停車空間,鋼筋混凝土造,81年11月17日,六層,
RPWNMLNLJHMFFAU27CC,24,12.14,共有部份,鋼筋混凝土造,81年11月17日,六層,
RPXNMLNLJHMFFAU37CC,38,224.11,住商用,鋼筋混凝土造,68年5月11日,三層,
RPOOMLNLJHMFFAU56CC,38,88.58,住家用,鋼筋混凝土加強磚造,67年12月1日,二層,
RPVNMLOLJHMFFAU27CC,38,117.02,見其他登記事項,鋼筋混凝土加強磚造,67年10月24日,二層,
RPXNMLOLJHMFFAU47CC,16,249.98,住家用,鋼筋混凝土造,90年1月19日,三層,
RPVNMLPLJHMFFAU37CC,14,146.37,商業用,鋼筋混凝土造,91年10月28日,三層,
RPXNMLPLJHMFFAU57CC,55,27.90,商業用,鋼筋混凝土造,51年6月1日,三層,
RPQNMLQLJHMFFAU96CC,21,237.00,住商用,鋼筋混凝土造,85年5月17日,四層,
RPRNMLQLJHMFFAU07CC,14,126.12,住家用,鋼筋混凝土造,91年12月2日,十四層,
