編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPXNMLQKJHMFFAV77DC,21,144.70,見其他登記事項,鋼筋混凝土造,84年11月9日,七層,
RPXNMLQKJHMFFAV77DC,21,39.02,見其他登記事項,鋼筋混凝土造,84年11月9日,七層,
RPXNMLQKJHMFFAV77DC,21,17.11,見其他登記事項,鋼筋混凝土造,84年11月9日,地下層,
RPRNMLQLJHMFFAV17CC,46,44.78,住家用,見其他登記事項,60年6月30日,一層,
