鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
竹北市,房地(土地+建物),新竹縣竹北市三民路121~150號,18.77,住,,,1051201,土地1建物1車位0,六層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0830519,114.55000000000001,3,2,2,有,有,4400000,38411,,0.0,0,,RPTPMLKLJHMFFBJ28CA
竹北市,房地(土地+建物),新竹縣竹北市自強六街69巷1~30號,85.32,住,,,1051201,土地2建物1車位0,全,五層,透天厝,見其他登記事項,鋼筋混凝土造,0920923,271.39,4,2,3,有,有,17560000,64704,,0.0,0,,RPXNMLTKJHMFFBJ66CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市嘉豐十路1~30號,6.95,商,,,1051001,土地1建物1車位1,七層,十三層,套房(1房1廳1衛),商業用,鋼筋混凝土造,0970321,81.37,1,1,1,有,有,4430000,54436,坡道平面,0.0,0,,RPOOMLMKJHMFFBJ77CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市新工五路31~60號,20.99,住,,,1051101,土地1建物1車位1,二層,十二層,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0970515,124.81,3,2,2,有,有,6500000,52079,坡道平面,0.0,0,,RPPPMLMKJHMFFBJ97CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市六家一路一段121~150號,14.16,商,,,1051001,土地1建物1車位1,三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000707,124.46000000000001,2,2,1,有,有,7620000,61224,坡道平面,30.46,0,含增建或未登記建物。,RPWOMLTJJHMFFBJ56CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市文興路181~210號,29.89,商,,,1051201,土地1建物1車位2,十七層,二十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050622,320.58000000000004,4,2,3,有,有,22000000,78441,坡道平面,73.26,2600000,,RPRNMLTJJHMFFBJ58CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市博愛街511~540號,25.94,商,,,1051101,土地1建物1車位2,三層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0900903,193.8,4,2,2,有,有,9700000,50054,坡道平面,0.0,0,含增建或未登記建物。,RPOOMLTJJHMFFBJ38CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市六家五路二段211~240號,22.08,住,,,1051101,土地1建物1車位1,二十層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010328,150.55,3,2,2,有,有,9660000,64165,坡道平面,0.0,1000000,含增建或未登記建物。,RPRPMLKKJHMFFBJ97CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市光明九路1~30號,15.28,商,,,1051201,土地1建物1車位1,六層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941107,171.92000000000002,3,2,2,有,有,8300000,48278,坡道機械,0.0,0,,RPXPMLKKJHMFFBJ58CA
竹北市,車位,新竹縣竹北市光明九路61~90號,2.02,商,,,1051201,土地0建物0車位1,,,其他,,,,13.61,0,0,0,有,有,470000,,升降機械,13.61,470000,,RPTNNLPJJHMFFBJ48CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市嘉豐一街91~120號,29.4,住,,,1051201,土地1建物1車位1,六層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0920321,152.81,3,2,2,有,有,8600000,56283,坡道平面,0.0,0,,RPPNMLQJJHMFFBJ08CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市福興東路一段151~180號,75.3,住,,,1051101,土地1建物1車位2,十一層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950123,463.74,4,2,3,有,有,27880000,62248,坡道平面,54.4,2400000,,RPUQMLQJJHMFFBJ88CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市光明六路東二段421~450號,53.53,商,,,1051201,土地1建物1車位3,十一層,二十九層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050328,486.33,0,0,4,有,有,44500000,101540,坡道平面,80.58,3300000,,RPTRMLQJJHMFFBJ88CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市嘉豐六路二段61~90號,29.14,住,,,1051101,土地1建物1車位2,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980106,211.59,3,2,2,有,有,11150000,52696,坡道平面,0.0,0,,RPPNMLRJJHMFFBJ18CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市福興一路31~60號,19.69,商,,,1051101,土地1建物1車位1,七層,二十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030728,201.19,4,2,2,有,有,13150000,71152,坡道平面,33.24,1200000,,RPQNMLTJJHMFFBJ48CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市新光五街1~30號,33.69,住,,,1051201,土地1建物1車位1,四層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020116,211.36,3,2,2,有,有,12000000,56775,坡道平面,0.0,0,,RPTOMLQJJHMFFBJ58CA
竹北市,土地,大眉段大眉小段541~570地號,991.45,,特定農業區,農牧用地,1051201,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6000000,6052,,0.0,0,二等親買賣,RPSNMLLKJHMFFBJ97CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市莊敬五街31~60號,20.44,商,,,1051101,土地1建物1車位2,六層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940923,234.55,4,2,2,有,有,12000000,51162,坡道平面,0.0,0,,RPXNMLLKJHMFFBJ48CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市光明十一路1巷50弄1~30號,22.33,商,,,1051201,土地1建物1車位1,十一層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1041204,175.67,3,2,2,有,有,9500000,57901,坡道平面,34.05,1300000,,RPSNMLTJJHMFFBJ68CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市六家一路一段121~150號,14.75,商,,,1051001,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1000707,129.91,2,2,1,有,有,7890000,60734,坡道平面,30.46,0,含增建。,RPXOMLTJJHMFFBJ66CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市嘉祥一街22巷31~60號,44.13,住,,,1051101,土地2建物1車位1,二層，三層,五層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0920412,127.02000000000001,3,2,2,有,有,7300000,57471,一樓平面,0.0,0,,RPSOMLLKJHMFFBJ08CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市嘉豐六路二段91~120號,26.83,住,,,1051201,土地1建物1車位1,九層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0960625,158.34,3,2,2,有,有,10400000,65677,坡道平面,0.0,0,,RPRNMLNKJHMFFBJ08CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市勝利八街二段121~150號,30.61,住,,,1051001,土地1建物1車位1,五層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050913,187.01,4,2,2,有,有,11990000,69301,坡道平面,29.87,1100000,,RPPRMLNKJHMFFBJ28CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市勝利八街二段121~150號,33.75,住,,,1051201,土地1建物1車位2,十四層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1050913,232.92000000000002,4,2,2,有,有,14400000,68715,坡道平面,59.74,2500000,,RPQRMLNKJHMFFBJ38CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市嘉豐南路二段151~180號,29.52,住,,,1051201,土地1建物1車位1,二層,十二層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961109,210.17,3,2,2,有,有,11600000,55193,坡道平面,26.31,0,,RPRNMLOKJHMFFBJ18CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市中華路405巷11弄1~30號,22.15,住,,,1051101,土地1建物1車位0,七層,七層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0821009,126.49,3,2,2,有,有,6200000,49016,坡道平面,0.0,0,,RPTOMLLLJHMFFBJ28CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市新光街227巷1~30號,34.46,住,,,1051201,土地1建物1車位1,四層,五層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0921023,120.01,2,2,2,有,有,7100000,59162,坡道平面,0.0,0,,RPPQMLKLJHMFFBJ97CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市勝利二路91~120號,12.48,商,,,1051201,土地1建物1車位1,十八層,二十一層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0930517,145.34,3,2,2,有,有,8000000,55047,坡道平面,0.0,0,,RPUOMLSKJHMFFBJ98CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市莊敬五街151~180號,22.91,商,,,1051201,土地1建物1車位2,七層,二十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1030501,284.18,4,2,2,有,有,14120000,51524,坡道平面,47.01,1900000,,RPUOMLQKJHMFFBJ78CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市成功三路31~60號,29.84,住,,,1051201,土地1建物1車位1,九層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0911223,167.96,3,2,2,有,有,9230000,54954,坡道平面,0.0,1000000,,RPRRMLRKJHMFFBJ88CA
尖石鄉,土地,煤源段211~240地號,9450.0,,山坡地保育區,農牧用地,1051101,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,6850000,725,,0.0,0,,RPWPMLKLJHMFFCJ68CA
橫山鄉,房地(土地+建物),新竹縣橫山鄉永昌街144巷1~30號,96.73,住,,,1051201,土地3建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1040317,217.58,4,4,3,有,有,8580000,39434,,0.0,0,,RPRNMLMKJHMFFCJ08CA
北埔鄉,土地,大坪段內大坪小段31~60地號,50436.0,,山坡地保育區,林業用地,1051101,土地4建物0車位0,,,其他,,,,0.0,0,0,0,有,無,7900000,157,,0.0,0,,RPPOMLRKJHMFFCJ48CA
橫山鄉,土地,下大窩段691~720地號,2179.01,,山坡地保育區,農牧用地,1051201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,3000000,1377,,0.0,0,,RPPNMLRJJHMFFCJ28CA
橫山鄉,房地(土地+建物),新竹縣橫山鄉中豐路二段121~150號,98.84,住,,,1051201,土地1建物1車位0,全,四層,透天厝,見其他登記事項,鋼筋混凝土造,1040317,259.5,4,4,3,有,有,12000000,46243,,0.0,0,,RPPNMLMKJHMFFCJ87CA
竹東鎮,土地,明星段241~270地號,13.79,住,,,1051201,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,30000,2175,,0.0,0,,RPSNMLTJJHMFFCJ78CA
竹東鎮,土地,�阞o林段31~60地號,1682.4,,一般農業區,農牧用地,1051201,土地12建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2800000,1664,,0.0,0,,RPTNMLTJJHMFFCJ88CA
竹東鎮,土地,上坪段121~150地號,1487.0,,山坡地保育區,農牧用地,1051201,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,850000,572,,0.0,0,,RPWNMLTJJHMFFCJ56CA
新豐鄉,土地,福興段後湖子小段631~660地號,132.31,,特定農業區,甲種建築用地,1051201,土地6建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1120000,8465,,0.0,0,親友特殊關係間之交易。,RPQNMLPJJHMFFDJ28CA
新豐鄉,土地,瑞興段1201~1230地號,1674.0,,特定農業區,農牧用地,1051201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,4050000,2419,,0.0,0,,RPOOMLQJJHMFFDJ28CA
湖口鄉,土地,竹九段1381~1410地號,149.47,,一般農業區,農牧用地,1051201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,1600000,10704,,0.0,0,,RPQNMLTJJHMFFDJ68CA
新豐鄉,房地(土地+建物)+車位,新竹縣新豐鄉十一股31~60號,87.3,,特定農業區,甲種建築用地,1051201,土地1建物1車位1,全,三層,透天厝,住家用,鋼筋混凝土造,1050118,159.46,3,2,2,有,有,6500000,40763,一樓平面,0.0,0,,RPRNMLNKJHMFFDJ28CA
新豐鄉,房地(土地+建物)+車位,新竹縣新豐鄉十一股31~60號,74.97,,特定農業區,甲種建築用地,1051201,土地1建物1車位1,全,三層,透天厝,住家用,鋼筋混凝土造,1050118,148.06,3,2,2,有,有,6250000,42213,一樓平面,0.0,0,,RPSNMLNKJHMFFDJ38CA
新豐鄉,房地(土地+建物)+車位,新竹縣新豐鄉十一股31~60號,74.97,,特定農業區,甲種建築用地,1051201,土地1建物1車位1,全,三層,透天厝,住家用,鋼筋混凝土造,1050118,148.06,3,2,2,有,有,6180000,41740,一樓平面,0.0,0,,RPTNMLNKJHMFFDJ48CA
新豐鄉,房地(土地+建物)+車位,新竹縣新豐鄉十一股31~60號,74.97,,特定農業區,甲種建築用地,1051201,土地1建物1車位1,全,三層,透天厝,住家用,鋼筋混凝土造,1050118,148.06,3,2,2,有,有,5850000,39511,一樓平面,0.0,0,,RPUNMLNKJHMFFDJ58CA
湖口鄉,房地(土地+建物),新竹縣湖口鄉吉利一街1~30號,88.25,,一般農業區,甲種建築用地,1051201,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,,88.9,3,2,3,有,無,1301300,14638,,0.0,0,二親等間現值買賣,RPPNMLPKJHMFFDJ28CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市莊敬五街31~60號,19.86,商,,,1051101,土地1建物1車位1,二層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940923,215.43,4,2,2,有,有,10700000,49668,坡道平面,0.0,0,,RPPNNLOLJHMFFBJ28DA
湖口鄉,房地(土地+建物),新竹縣湖口鄉國慶街27巷1~30號,63.19,,鄉村區,乙種建築用地,1051001,土地2建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0820818,161.72,4,2,2,有,無,4200000,25971,,0.0,0,,RPUNMLPLJHMFFDJ88CA
湖口鄉,土地,力行段991~1020地號,334.69,其他,,,1051201,土地2建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2100000,6274,,0.0,0,,RPXOMLNLJHMFFDJ09CA
尖石鄉,土地,石磊段1621~1650地號,20090.0,,山坡地保育區,林業用地,1051001,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,500,0,,0.0,0,,RPQNMLQJKHMFFCJ48DA
湖口鄉,土地,建興段建興小段151~180地號,2796.0,,工業區,丁種建築用地,1051201,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,有,133000000,47568,,0.0,0,,RPTNMLMKJHMFFDJ38CA
新豐鄉,房地(土地+建物),新竹縣新豐鄉建興路二段205巷2弄1~30號,91.23,,山坡地保育區,丙種建築用地,1051201,土地1建物1車位0,全,二層,透天厝,住家用,加強磚造,,114.82,3,2,2,有,無,2500000,21773,,0.0,0,親友、員工或其他特殊關係間之交易。,RPUNMLLKJHMFFDJ38CA
竹北市,房地(土地+建物)+車位,新竹縣竹北市文采街151~180號,27.73,住,,,1051001,土地1建物1車位1,八層,九層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0940714,152.61,3,2,2,有,有,9400000,61595,坡道平面,0.0,0,,RPUOMLMJKHMFFBJ38CA
橫山鄉,土地,新頭分林段1171~1200地號,2618.86,,山坡地保育區,農牧用地,1051101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,5500000,2100,,0.0,0,,RPTOMLRKJHMFFCJ88CA
竹東鎮,房地(土地+建物),新竹縣竹東鎮光明路126巷87弄31~60號,23.63,其他,,,1051201,土地3建物1車位0,六層,十五層,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040325,157.95,3,1,2,有,有,7100000,44951,,0.0,0,,RPUNMLNKJHMFFCJ48CA
竹東鎮,房地(土地+建物),新竹縣竹東鎮林森路41巷1~30號,28.0,住,,,1051201,土地1建物1車位0,三層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700129,59.98,3,2,1,有,無,1900000,31677,,0.0,0,,RPXPMLKLJHMFFCJ78CA
五峰鄉,土地,桃山段1081~1110地號,6448.0,,山坡地保育區,林業用地,1051101,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,250000,39,,0.0,0,,RPTOMLSKJHMFFCJ98CA
寶山鄉,建物,新竹縣寶山鄉創新一路1~30號,0.0,,,,1051201,土地0建物1車位0,一層，二層，三層，四層，五層，六層，七層，地下一層，地下二層,七層,廠辦,見其他登記事項,鋼筋混凝土造,,14888.08,0,0,0,無,無,270000000,18135,,0.0,0,,RPPNMLPKJHMFFCJ18CA
竹東鎮,房地(土地+建物),新竹縣竹東鎮學府東路315巷20弄1~30號,128.64,,山坡地保育區,丙種建築用地,1051101,土地4建物1車位0,全,四層,透天厝,住家用,鋼筋混凝土造,0940429,202.88,4,2,4,有,有,10500000,51755,,0.0,0,,RPQNMLQLJHMFFCJ48CA
