鄉鎮市區,租賃標的,土地區段位置或建物區門牌,租賃總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,租賃總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價每平方公尺,車位類別,租賃總面積平方公尺,租金總額元,備註,編號
新竹市,建物,新竹市新竹市延平路一段151~180號,0.0,住,,,1051201,土地0建物1車位0,一層,3,店面(店鋪),住商用,加強磚造,0631007,90.7,0,0,0,無,無,無,20000,221,,0.0,0,租賃期間106年1月1日~107年12月31日,RPTNMLOJJHMFFAO88CC
新竹市,建物,新竹市新竹市中華路三段1~30號,0.0,商,,,1051201,土地0建物1車位0,十一層,16,辦公商業大樓,辦公室,鋼筋混凝土造,0800708,73.96,0,0,0,無,有,無,10000,135,,0.0,0,,RPTOMLOJJHMFFAO98CC
新竹市,建物,新竹市新竹市民生路10巷1~30號,0.0,住,,,1051201,土地0建物1車位0,四層,8,套房(1房1廳1衛),辦公室,鋼筋混凝土造,0961001,46.82,1,1,1,有,有,有,12000,256,,0.0,0,租金含管理費.網路.第四台,RPTPMLQJJHMFFAO66CC
新竹市,建物,新竹市新竹市東南街28巷1~30號,0.0,商,,,1051201,土地0建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0760702,101.78,3,2,2,有,無,有,10000,98,,0.0,0,,RPUPMLQJJHMFFAO76CC
新竹市,建物,新竹市新竹市西大路780巷13弄1~30號,0.0,住,,,1051201,土地0建物1車位0,全,2,透天厝,住家用,加強磚造,,95.85,5,2,3,有,無,有,15000,156,,0.0,0,,RPUOMLLKJHMFFAO88CC
新竹市,建物,新竹市新竹市牛埔東路241~270號,0.0,其他,,,1051201,土地0建物1車位0,七層,16,住宅大樓(11層含以上有電梯),住家用,鋼骨鋼筋混凝土造,0850926,203.54,4,2,2,有,有,有,14500,71,,0.0,0,租金含管理費1500元,RPVOMLLKJHMFFAO98CC
新竹市,建物,新竹市新竹市中華路二段1~30號,0.0,其他,,,1051201,土地0建物1車位0,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860705,116.81,3,2,2,有,有,有,15000,128,,0.0,0,租金含管理費1800元,RPWOMLLKJHMFFAO09CC
新竹市,建物,新竹市新竹市香北一路191巷1~30號,0.0,住,,,1051201,土地0建物1車位0,三層,5,套房(1房1廳1衛),住家用,鋼筋混凝土造,0950731,29.04,1,1,1,有,無,有,5500,189,,0.0,0,,RPROMLMKJHMFFAO68CC
新竹市,房地(土地+建物),新竹市新竹市和福街1~30號,61.0,住,,,1060101,土地1建物1車位0,見其他登記事項,2,店面(店鋪),住家用,加強磚造,0500401,91.82,0,0,0,無,無,無,50000,545,,0.0,0,,RPUOMLMKJHMFFAO98CC
新竹市,建物,新竹市新竹市光復路二段961~990號,0.0,商,,,1051001,土地0建物1車位0,十一層,12,住宅大樓(11層含以上有電梯),見使用執照,鋼筋混凝土造,0840715,68.1,2,1,1,有,有,有,5500,81,,0.0,0,,RPTOMLNKJHMFFAO98CC
新竹市,建物,新竹市新竹市北新街91~120號,0.0,住,,,1051201,土地0建物1車位0,八層,10,套房(1房1廳1衛),辦公室,鋼筋混凝土造,0971230,47.83,1,1,1,有,有,無,13000,272,,0.0,0,,RPXOMLNKJHMFFAO76CC
新竹市,建物,新竹市新竹市中華路二段312巷1~30號,0.0,商,,,1051201,土地0建物0車位0,一層,3,套房(1房1廳1衛),見其他登記事項,見其他登記事項,,22.96,1,1,1,有,無,有,6825,297,,0.0,0,,RPPPMLNKJHMFFAO68CC
新竹市,建物,新竹市新竹市光復路一段61~90號,0.0,住,,,1051201,土地0建物1車位0,九層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0821213,99.08000000000001,5,0,5,有,有,有,6667,67,,0.0,0,月付7000元整，若年繳租金則為8萬元整租金不含管理費租賃期間:106年1月15日~107年1月15日,RPRPMLNKJHMFFAO88CC
新竹市,建物,新竹市新竹市中華路四段271~300號,0.0,住,,,1051201,土地0建物1車位0,三層,13,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040505,138.21,2,2,1,有,有,有,13000,94,,0.0,0,租金含管理費第四台,RPOOMLOKJHMFFAO58CC
