鄉鎮市區,租賃標的,土地區段位置或建物區門牌,租賃總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,租賃年月日,租賃筆棟數,租賃層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,租賃總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,有無附傢俱,總額元,單價每平方公尺,車位類別,租賃總面積平方公尺,租金總額元,備註,編號
西屯區,房地(土地+建物),臺中市西屯區弘孝路151~180號,4.82,商,,,1051208,土地1建物1車位0,十二層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0990201,91.48,2,1,2,有,有,有,24000,262,,0.0,0,租金含管理費。,RPROMLOJJHMFFCB67CC
西屯區,房地(土地+建物)+車位,臺中市西屯區西屯路三段151~180號,11.88,住,,,1051209,土地1建物1車位1,五層,25,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1041008,247.21,4,2,2,有,有,有,36000,146,坡道平面,26.98,0,租金含管理費。,RPPPMLOJJHMFFCB57CC
西屯區,建物,臺中市西屯區重慶路331~360號,0.0,商,,,1051206,土地0建物1車位0,四層,17,住宅大樓(11層含以上有電梯),商業用,鋼筋混凝土造,0830923,126.78,4,2,2,有,有,有,20000,158,,0.0,0,,RPSPMLOJJHMFFCB87CC
西屯區,建物,臺中市西屯區福科路931~960號,0.0,住,,,1051207,土地0建物1車位0,十二層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830723,132.67000000000002,3,2,2,有,有,有,11000,83,,0.0,0,,RPXPMLOJJHMFFCB38CC
西屯區,房地(土地+建物),臺中市西屯區河南路三段121~150號,12.14,其他,,,1051208,土地1建物1車位0,十一層,15,套房(1房1廳1衛),住家用,鋼筋混凝土造,0960313,102.35,1,1,1,有,有,有,25500,249,,0.0,0,租金含管理費,RPUQMLOJJHMFFCB18CC
西屯區,車位,臺中市西屯區文心路三段1~30號,0.0,,,,1060101,土地0建物0車位1,,,其他,,,,35.91,0,0,0,有,有,無,2500,,坡道平面,35.91,2500,,RPSRMLOJJHMFFCB08CC
西區,房地(土地+建物),臺中市西區中華路一段1~30號,2.8,商,,,1051208,土地1建物1車位0,十層,22,套房(1房1廳1衛),見其他登記事項,鋼骨鋼筋混凝土造,0850119,43.36,1,0,1,有,有,有,5000,115,,0.0,0,,RPVNMLOJJHMFFAB77CC
清水區,房地(土地+建物)+車位,臺中市清水區信義三街61~90號,49.34,住,,,1051229,土地1建物1車位1,七層,8,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840711,88.17,3,2,2,有,有,無,9000,102,坡道平面,25.39,0,,RPVNMLOJJHMFFCL98CC
西區,房地(土地+建物),臺中市西區朝陽街1~30號,690.0,住,,,1060104,土地1建物1車位0,見其他登記事項,7,店面(店鋪),住商用,鋼筋混凝土造,0830525,123.05,3,2,2,有,無,有,19000,154,,0.0,0,出租層次是一樓及二樓,RPSNMLPJJHMFFAB57CC
南屯區,房地(土地+建物),臺中市南屯區公益路二段391~420號,1863.9,住,,,1051130,土地1建物1車位0,見其他登記事項,3,其他,見其他登記事項,鋼筋混凝土造,0880601,2096.8,0,0,0,無,無,有,650000,310,,0.0,0,"前三年每月租金新台幣65萬元(含稅),第四年至第五年一月止,每月租金新台幣70萬元(含稅),汽車旅館",RPQOMLPJJHMFFCB67CC
南屯區,房地(土地+建物)+車位,臺中市南屯區大墩十七街91~120號,3674.0,其他,,,1060101,土地1建物1車位1,一層,13,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0940215,68.49,3,2,2,有,無,有,23000,336,坡道平面,0.0,0,,RPQPMLPJJHMFFCB77CC
北區,房地(土地+建物),臺中市北區進化路642巷1~30號,25.26,住,,,1051231,土地1建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0700909,87.24,1,1,1,有,無,有,7500,86,,0.0,0,,RPRPMLPJJHMFFBB77CC
南屯區,房地(土地+建物),臺中市南屯區文心路一段511~540號,84.0,住,,,1051215,土地1建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,0761110,260.38,6,2,3,有,無,無,47679,183,,0.0,0,承租人於給付時扣取稅款與健保補充保費.,RPOPMLPJJHMFFCB67DC
太平區,建物,臺中市太平區育仁路181~210號,0.0,住,,,1051210,土地0建物1車位1,十一層,14,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,1040915,151.39,3,2,2,有,有,無,21000,139,坡道平面,26.46,0,租金未含管理費,RPSNMLQJJHMFFHL76CC
南區,房地(土地+建物),臺中市南區復興路二段61~90號,76.0,商,,,1060106,土地1建物1車位0,全,3,透天厝,商業用,加強磚造,0610126,201.67,4,2,3,有,無,有,23000,114,,0.0,0,,RPSPMLQJJHMFFAB97DC
北區,房地(土地+建物),臺中市北區文心路四段181~210號,7.33,住,,,1051206,土地1建物1車位0,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0951225,70.5,1,1,1,有,有,有,14000,199,,0.0,0,,RPUOMLQJJHMFFBB08CC
北屯區,房地(土地+建物)+車位,臺中市北屯區文心路四段661~690號,7.37,住,,,1051212,土地1建物1車位1,十八層,26,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840415,110.46000000000001,3,2,2,有,有,有,20000,181,坡道機械,0.0,0,,RPVPMLQJJHMFFBB28CC
南屯區,房地(土地+建物),臺中市南屯區永春東路1351~1380號,68.0,住,,,1051229,土地1建物1車位0,全,4,透天厝,見其他登記事項,鋼筋混凝土造,0851218,155.53,4,3,3,有,無,有,30000,193,,0.0,0,,RPTNMLQJJHMFFCB97CC
南屯區,房地(土地+建物)+車位,臺中市南屯區東興路一段361~390號,38.91,住,,,1051209,土地1建物1車位1,七層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1011018,274.57,3,2,2,有,有,有,40000,146,坡道平面,36.39,0,租金含管理費及1個機車位。,RPOPMLQJJHMFFCB67CC
西屯區,房地(土地+建物),臺中市西屯區臺灣大道二段871~900號,3.46,住,,,1051209,土地1建物1車位0,十四層,14,套房(1房1廳1衛),住家用,鋼筋混凝土造,0951124,38.75,1,0,1,有,有,有,12000,310,,0.0,0,租金含管理費、第四台。,RPPPMLQJJHMFFCB77CC
西屯區,房地(土地+建物),臺中市西屯區西屯路二段241~270號,3.7,商,,,1051212,土地1建物1車位0,三層,11,套房(1房1廳1衛),住家用,鋼筋混凝土造,0990201,73.69,1,1,1,有,有,有,19800,269,,0.0,0,租金管理費及稅金。,RPQPMLQJJHMFFCB87CC
西屯區,房地(土地+建物),臺中市西屯區臺灣大道三段61~90號,5.32,住,,,1051211,土地1建物1車位0,四層,22,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950816,84.61,2,2,1,有,有,有,19500,230,,0.0,0,租金含管理費,RPSPMLQJJHMFFCB08CC
南屯區,房地(土地+建物)+車位,臺中市南屯區河南路四段151~180號,14.8,住,,,1051211,土地1建物1車位1,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0861020,153.32999999999998,3,2,2,有,有,有,18000,117,坡道平面,23.55,0,,RPUPMLQJJHMFFCB28CC
西區,房地(土地+建物),臺中市西區三民路一段50巷1~30號,2.71,住,,,1051229,土地2建物1車位0,五層,19,套房(1房1廳1衛),住家用,鋼筋混凝土造,0840113,35.47,1,0,1,有,有,有,4800,135,,0.0,0,,RPVNMLQJJHMFFAB97CC
南區,房地(土地+建物),臺中市南區復興路二段31~60號,3.26,住,,,1051220,土地1建物1車位0,九層,13,套房(1房1廳1衛),見其他登記事項,鋼筋混凝土造,0830526,52.02,1,0,1,有,有,有,6500,125,,0.0,0,,RPXNMLQJJHMFFAB18CC
神岡區,房地(土地+建物),臺中市神岡區豐工三路1~30號,2127.27,,工業區,丁種建築用地,1060101,土地1建物1車位0,見其他登記事項,1,工廠,見其他登記事項,見其他登記事項,1050425,1384.92,0,0,0,無,無,無,270000,,,0.0,0,,RPSNMLQJJHMFFAL68CC
西區,房地(土地+建物),臺中市西區臺灣大道二段391~420號,810.0,住,,,1051220,土地2建物2車位0,十二層,13,辦公商業大樓,住商用,鋼筋混凝土造,0730823,272.89,0,0,0,無,無,有,52270,192,,0.0,0,,RPSNMLSJJHMFFAB87CC
西區,房地(土地+建物),臺中市西區忠明南路91~120號,10.98,住,,,1060107,土地1建物1車位0,八層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0951222,90.86000000000001,2,1,1,有,有,有,30000,330,,0.0,0,,RPXNMLTJJHMFFAB48CC
西區,建物,臺中市西區公益路241~270號,0.0,住,,,1051223,土地0建物0車位0,一層,2,店面(店鋪),住商用,加強磚造,0750623,109.31,1,1,1,有,無,無,52000,476,,0.0,0,承租部分面積,RPOQMLTJJHMFFAB87CC
清水區,房地(土地+建物),臺中市清水區南華路391~420號,238.0,住,,,1060106,土地3建物1車位0,全,5,透天厝,住家用,見其他登記事項,0980820,484.41,6,3,6,有,無,無,40000,83,,0.0,0,,RPSNMLTJJHMFFCL56CC
西屯區,房地(土地+建物),臺中市西屯區杏林路83巷1~30號,75.0,住,,,1060101,土地1建物1車位0,全,2,透天厝,住家用,加強磚造,0610501,99.14,2,2,2,有,無,有,18000,182,,0.0,0,,RPQOMLTJJHMFFCB08CC
南屯區,房地(土地+建物)+車位,臺中市南屯區寶山東一街1~30號,36.82,住,,,1060108,土地1建物1車位2,一層,12,店面(店鋪),見其他登記事項,鋼筋混凝土造,0991104,182.91,0,0,0,無,無,無,15000,82,坡道平面,50.9,0,,RPSOMLTJJHMFFCB28CC
南屯區,房地(土地+建物),臺中市南屯區大墩路241~270號,81.0,住,,,1060104,土地1建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0730216,175.04,4,2,4,有,無,有,45000,257,,0.0,0,,RPVPMLTJJHMFFCB68CC
北屯區,房地(土地+建物)+車位,臺中市北屯區太和一街121~150號,24.96,住,,,1060107,土地1建物1車位1,四層,12,住宅大樓(11層含以上有電梯),見其它登記事項,鋼筋混凝土造,1041103,172.98,3,2,2,有,有,無,20000,116,坡道平面,0.0,0,含管理費及部份電器燈飾,RPVNMLTJJHMFFBB38CC
北區,建物,臺中市北區崇德路一段571~600號,0.0,住,,,1051219,土地0建物1車位0,見其它登記事項,5,店面(店鋪),住商用,鋼筋混凝土造,0740625,353.17,4,4,5,有,無,無,56000,159,,0.0,0,,RPWOMLTJJHMFFBB58CC
西區,房地(土地+建物),臺中市西區忠明南路31~60號,213.0,住,,,1051227,土地4建物1車位0,全,1,透天厝,商業用,鋼造,0780601,138.24,0,0,0,無,無,有,63000,456,,0.0,0,,RPPOMLTJJHMFFAB87DC
北區,土地,東義段241~270地號,110.0,住,,,1060103,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,50000,455,,0.0,0,含地上為保存建物2層樓.1樓營業使用租金20000元.2樓住家使用租金30000,RPROMLKKJHMFFBB27CC
北屯區,房地(土地+建物),臺中市北屯區遼寧路一段121~150號,13.35,住,,,1060104,土地1建物1車位0,七層,7,套房(1房1廳1衛),住家用,鋼筋混凝土造,0821028,37.42,1,0,1,有,無,有,7000,187,,0.0,0,,RPXPMLKKJHMFFBB97CC
北屯區,房地(土地+建物)+車位,臺中市北屯區后庄北路91~120號,13.59,住,,,1060105,土地1建物1車位1,七層,12,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0870914,117.87,3,2,2,有,有,有,18000,153,坡道機械,0.0,0,,RPOQMLKKJHMFFBB17CC
北屯區,房地(土地+建物),臺中市北屯區遼寧路一段31巷31~60號,22.35,住,,,1060109,土地1建物1車位0,五層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0730430,81.77000000000001,3,2,1,有,無,有,10000,122,,0.0,0,,RPRQMLKKJHMFFBB47CC
北區,建物,臺中市北區東成三街241~270號,0.0,住,,,1051216,土地0建物1車位0,七層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0820806,91.9,3,2,2,有,有,有,12000,131,,0.0,0,,RPSQMLKKJHMFFBB57CC
北屯區,房地(土地+建物),臺中市北屯區青島路四段241~270號,39.6,住,,,1060101,土地1建物1車位0,一層,3,店面(店鋪),住商用,鋼筋混凝土造,0830430,187.39,0,0,0,無,有,無,25000,133,,0.0,0,,RPQRMLKKJHMFFBB47CC
南屯區,建物,臺中市南屯區大墩二街1~30號,0.0,住,,,1051213,土地0建物1車位0,十一層,18,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0800418,233.2,4,2,2,有,有,有,23000,99,,0.0,0,租金含管理費。,RPOOMLKKJHMFFCB07CC
西屯區,房地(土地+建物)+車位,臺中市西屯區大容西街121~150號,13.77,住,,,1051216,土地1建物1車位1,八層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0821214,128.23000000000002,3,2,2,有,有,有,17500,136,坡道機械,0.0,0,,RPXOMLKKJHMFFCB97CC
西屯區,房地(土地+建物)+車位,臺中市西屯區寶慶街18巷1~30號,15.9,商,,,1051216,土地1建物1車位1,五層,12,住宅大樓(11層含以上有電梯),見其他登記事項,見其他登記事項,0930330,136.61,3,2,2,有,有,有,20000,146,坡道平面,13.99,0,租金還有含一個機車位。,RPPPMLKKJHMFFCB27CC
西區,房地(土地+建物)+車位,臺中市西區忠明南路91~120號,11.54,住,,,1051213,土地1建物1車位1,四層,15,住宅大樓(11層含以上有電梯),見其他登記事項,鋼筋混凝土造,0951222,126.85,2,1,1,有,有,有,28000,221,坡道機械,13.18,0,租金含管理費。,RPXOMLKKJHMFFAB77CC
西區,房地(土地+建物),臺中市西區大墩十一街91~120號,47.63,住,,,1051231,土地1建物1車位0,見其他登記事項,2,公寓(5樓含以下無電梯),住商用,鋼筋混凝土造,0820914,303.83,0,0,0,無,無,無,55000,181,,0.0,0,,RPOOMLLKJHMFFAB96CC
南屯區,房地(土地+建物),臺中市南屯區精科南路1~30號,5254.77,工,,,1051215,土地1建物2車位0,見其他登記事項,4,工廠,見其他登記事項,鋼筋混凝土造,1050719,12612.7,0,0,0,無,無,無,2050000,,,0.0,0,,RPPNMLLKJHMFFCB17CC
北屯區,房地(土地+建物)+車位,臺中市北屯區熱河路三段181~210號,15.95,住,,,1051226,土地1建物1車位1,十一層,19,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1020207,180.98,3,2,2,有,有,有,25000,138,升降平面,28.1,0,,RPPRMLLKJHMFFBB47CC
北屯區,土地,北屯段151~180地號,379.0,住,,,1051212,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,40000,106,,0.0,0,,RPOSMLLKJHMFFBB47CC
北屯區,房地(土地+建物),臺中市北屯區旅順路一段91~120號,36.21,住,,,1060105,土地1建物1車位0,一層,7,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0801212,204.22,3,2,2,有,有,有,18700,92,,0.0,0,,RPPSMLLKJHMFFBB57CC
北屯區,房地(土地+建物)+車位,臺中市北屯區敦化路一段406巷1~30號,7.39,住,,,1060110,土地1建物1車位1,十四層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0840807,86.8,2,2,2,有,無,有,10000,115,坡道機械,0.0,0,,RPSPMLLKJHMFFBB67DC
北屯區,房地(土地+建物),臺中市北屯區瀋陽路二段151~180號,6.65,住,,,1060103,土地1建物1車位0,七層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0961231,54.760000000000005,1,1,1,有,有,有,11500,210,,0.0,0,,RPSQMLLKJHMFFBB77DC
北區,房地(土地+建物),臺中市北區英才路211~240號,6.43,住,,,1051215,土地1建物1車位0,七層,8,套房(1房1廳1衛),住家用,鋼筋混凝土造,0830907,42.71,1,1,1,有,有,有,6500,152,,0.0,0,,RPTQMLLKJHMFFBB87DC
南屯區,房地(土地+建物)+車位,臺中市南屯區大墩六街211~240號,12.05,住,,,1051225,土地1建物1車位1,十二層,16,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0820112,62.31,1,1,1,有,有,有,10000,160,坡道機械,0.0,0,,RPSPMLLKJHMFFCB77DC
豐原區,土地,新綠山段571~600地號,2182.56,住,,,1060110,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,無,8000,4,,0.0,0,本租賃為土地之部份及未辦保存登記鐵棟一棟。,RPVNMLLKJHMFFAL68DC
北屯區,房地(土地+建物)+車位,臺中市北屯區東山路一段121~150號,8.12,住,,,1060103,土地1建物1車位1,八層,15,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0860628,84.26,2,2,1,有,有,有,11000,131,坡道機械,0.0,0,,RPTOMLMKJHMFFBB77DC
北屯區,房地(土地+建物)+車位,臺中市北屯區軍福十七路31~60號,15.3,住,,,1051224,土地1建物1車位1,一層,9,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0941021,99.97999999999999,2,1,1,有,無,無,12000,120,坡道平面,0.0,0,,RPUOMLMKJHMFFBB87DC
北屯區,建物,臺中市北屯區建和路二段121~150號,0.0,住,,,1051222,土地0建物0車位0,全,3,透天厝,見其它登記事項,鋼筋混凝土造,1040820,86.94,2,0,2,有,無,無,19000,219,,0.0,0,承租部分面積,RPRNMLMKJHMFFBB37CC
北屯區,房地(土地+建物)+車位,臺中市北屯區建和路二段121~150號,163.5,住,,,1051222,土地1建物0車位1,全,3,透天厝,見其它登記事項,鋼筋混凝土造,1040820,75.48,0,2,1,有,無,無,19000,252,其他,0.0,0,承租部分面積，車位面積無法分算,RPSNMLMKJHMFFBB47CC
北屯區,建物,臺中市北屯區建和路二段121~150號,0.0,住,,,1051222,土地0建物0車位0,全,3,透天厝,見其它登記事項,鋼筋混凝土造,1040820,83.66,2,0,2,有,無,無,4000,48,,0.0,0,承租部分面積,RPUNMLMKJHMFFBB67CC
北區,房地(土地+建物)+車位,臺中市北區進化北路391~420號,73.06,住,,,1051222,土地1建物1車位2,八層,12,辦公商業大樓,商業用,鋼筋混凝土造,0800128,380.15,0,0,0,無,有,有,46000,121,升降機械,43.34,0,所有權人持有多戶土地無法分算,RPPOMLMKJHMFFBB27CC
北屯區,房地(土地+建物),臺中市北屯區太原路三段1021~1050號,770.0,商,,,1051213,土地1建物1車位0,一層,1,廠辦,商業用,鐵造,0800123,243.66,0,0,0,無,無,無,80000,328,,0.0,0,,RPROMLMKJHMFFBB47CC
南屯區,房地(土地+建物)+車位,臺中市南屯區文心路一段331~360號,16.68,住,,,1051217,土地1建物1車位1,五層,27,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0900912,254.04000000000002,3,2,2,有,有,有,35000,138,坡道平面,14.43,0,租金含管理費,RPQNMLMKJHMFFCB37CC
西屯區,房地(土地+建物),臺中市西屯區西屯路二段61~90號,91.0,住,,,1051223,土地1建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0670228,278.4,5,2,4,有,無,無,36720,132,,0.0,0,,RPVNMLMKJHMFFCB87CC
西屯區,房地(土地+建物),臺中市西屯區國安一路121~150號,7.11,住,,,1051204,土地1建物1車位0,三層,3,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0991119,46.22,2,2,1,有,無,有,16000,346,,0.0,0,,RPSPMLMKJHMFFCB77CC
西屯區,房地(土地+建物),臺中市西屯區青海路二段331~360號,4.7,住,,,1051202,土地1建物1車位0,十二層,14,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0830517,51.29,1,1,1,有,無,有,9000,175,,0.0,0,,RPQQMLMKJHMFFCB67CC
西區,建物,臺中市西區日興街91~120號,0.0,商,,,1051229,土地0建物1車位1,二層,10,華廈(10層含以下有電梯),見其他登記事項,鋼筋混凝土造,1000603,100.25,3,2,2,有,有,有,20000,200,坡道平面,28.11,0,,RPTNMLMKJHMFFAB47CC
西區,房地(土地+建物),臺中市西區中華路一段1~30號,2.8,商,,,1051217,土地1建物1車位0,十九層,22,套房(1房1廳1衛),見其他登記事項,鋼骨鋼筋混凝土造,0850119,47.69,1,0,1,有,有,有,5500,115,,0.0,0,,RPUNMLMKJHMFFAB57CC
南區,建物,臺中市南區德富路91~120號,42.53,住,,,1060107,土地0建物1車位0,見其他登記事項,9,店面(店鋪),住商用,鋼筋混凝土造,0871219,256.92,0,0,0,無,有,無,40000,156,,0.0,0,,RPTPMLMKJHMFFAB67CC
西區,建物,臺中市西區五權西三街61~90號,16.53,住,,,1060111,土地0建物1車位0,二層,5,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,0690410,61.29,3,1,1,有,無,無,11000,179,,0.0,0,,RPSOMLNKJHMFFAB57CC
大里區,房地(土地+建物),臺中市大里區永隆五街1~30號,468.12,商,,,1060110,土地2建物1車位0,二層,5,辦公商業大樓,見其他登記事項,鋼筋混凝土造,0951214,244.8,0,0,0,無,無,無,40000,163,,0.0,0,,RPRNMLNKJHMFFGL98CC
西屯區,房地(土地+建物),臺中市西屯區臺中市西屯區臺灣大道四段1261~1290號,7.64,住,,,1060106,土地1建物1車位0,七層,26,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0771110,104.35,1,1,1,有,無,有,17000,163,,0.0,0,,RPORMLNKJHMFFCB67CC
西屯區,房地(土地+建物),臺中市西屯區西屯路二段241~270號,6.59,商,,,1051216,土地1建物1車位0,八層,11,住宅大樓(11層含以上有電梯),住家用,加強磚造,0600405,71.68,0,0,0,無,有,有,16000,223,,0.0,0,,RPVRMLNKJHMFFCB38CC
北區,房地(土地+建物),臺中市北區榮華街151~180號,56.7,住,,,1051219,土地1建物1車位0,全,4,透天厝,住商用,鋼筋混凝土造,0690827,56.7,0,0,1,有,無,無,18000,317,,0.0,0,一樓包含騎樓,RPWPMLNKJHMFFBB18CC
