編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPQOMLKLKHMFFDK28CA,,139.89,見其他登記事項,鋼筋混凝土造,104年3月13日,十五層,十三層
RPQOMLKLKHMFFDK28CA,,57.74,共有部分,鋼筋混凝土造,104年3月13日,十五層,
RPQOMLKLKHMFFDK28CA,,20.81,共有部分,鋼筋混凝土造,104年3月13日,十五層,
RPWNMLQJJHMFFFK76DA,22,74.14,住家用,鋼筋混凝土造,83年12月6日,十一層,四層
RPSOMLPLJHMFFDK88CA,1,81.67,見其他登記事項,鋼筋混凝土造,105年4月1日,五層,二層
RPSOMLPLJHMFFDK88CA,1,13.44,共有部分,鋼筋混凝土造,105年4月1日,五層,
RPSOMLPLJHMFFDK88CA,1,23.32,共有部分,鋼筋混凝土造,105年4月1日,五層,
RPOPMLPLJHMFFDK58CA,,100.96,見其他登記事項,鋼筋混凝土造,105年3月29日,五層,三層
RPOPMLPLJHMFFDK58CA,,25.83,共有部分,鋼筋混凝土造,105年3月29日,五層,
RPOPMLPLJHMFFDK58CA,,21.73,共有部分,鋼筋混凝土造,105年3月29日,五層,
RPUNMLNJJHMFFFK78CA,37,232.12,見其他登記事項,加強磚造,69年4月2日,二層,一層 二層 騎樓
RPQNMLOJJHMFFFK48CA,9,194.65,見其他登記事項,見其他登記事項,96年10月25日,三層,一層 二層 三層 電梯樓梯間
RPWNMLQKJHMFFBK98CA,19,110.25,住家用,鋼筋混凝土造,86年11月12日,,三層
RPWNMLQKJHMFFBK98CA,19,30.15,見其他登記事項,鋼筋混凝土造,86年11月12日,,
RPVOMLPLJHMFFBK98CA,,103.24,住家用,鋼筋混凝土造,105年10月18日,十一層,二層
RPVOMLPLJHMFFBK98CA,,73.99,見其他登記事項,鋼筋混凝土造,105年10月18日,十一層,
RPRPMLPLJHMFFBK68CA,,104.08,住家用,鋼筋混凝土造,105年10月18日,十一層,七層
RPRPMLPLJHMFFBK68CA,,73.99,見其他登記事項,鋼筋混凝土造,105年10月18日,十一層,
RPTPMLPLJHMFFBK88CA,,103.10,住家用,鋼筋混凝土造,105年10月18日,十一層,九層
RPTPMLPLJHMFFBK88CA,,73.99,見其他登記事項,鋼筋混凝土造,105年10月18日,十一層,
RPVPMLPLJHMFFBK09CA,,104.08,住家用,鋼筋混凝土造,105年10月18日,十一層,五層
RPVPMLPLJHMFFBK09CA,,73.99,見其他登記事項,鋼筋混凝土造,105年10月18日,十一層,
RPXPMLPLJHMFFBK66CA,,103.24,住家用,鋼筋混凝土造,105年10月18日,十一層,四層
RPXPMLPLJHMFFBK66CA,,73.99,見其他登記事項,鋼筋混凝土造,105年10月18日,十一層,
RPPQMLPLJHMFFBK58CA,,104.08,住家用,鋼筋混凝土造,105年10月18日,十一層,三層
RPPQMLPLJHMFFBK58CA,,73.99,見其他登記事項,鋼筋混凝土造,105年10月18日,十一層,
RPRQMLPLJHMFFBK78CA,,51.62,住家用,鋼筋混凝土造,105年10月18日,十一層,三層
RPRQMLPLJHMFFBK78CA,,51.62,住家用,鋼筋混凝土造,105年10月18日,十一層,三層
RPRQMLPLJHMFFBK78CA,,36.99,見其他登記事項,鋼筋混凝土造,105年10月18日,十一層,
RPRQMLPLJHMFFBK78CA,,36.99,見其他登記事項,鋼筋混凝土造,105年10月18日,十一層,
RPTQMLPLJHMFFBK98CA,,52.11,住家用,鋼筋混凝土造,105年10月18日,十一層,三層
RPTQMLPLJHMFFBK98CA,,52.11,住家用,鋼筋混凝土造,105年10月18日,十一層,三層
