編號,土地區段位置,土地移轉面積平方公尺,使用分區或編定
RPXNMLQKJHMFFAV77DC,台東段,130.00,都市：商
RPXNMLQKJHMFFAV77DC,台東段,66.00,都市：商
RPRNMLQLJHMFFAV17CC,台東段,49.00,都市：住
