編號,土地區段位置,土地移轉面積平方公尺,使用分區或編定
RPUNMLQKJHMFFDH88DB,草湳坡段埔心小段,12.38,都市：商
RPWNMLQKJHMFFDH09DB,草湳坡段埔心小段,12.38,都市：商
RPXNMLQKJHMFFDH56DB,草湳坡段埔心小段,12.38,都市：商
RPOOMLQKJHMFFDH38DB,草湳坡段埔心小段,12.38,都市：商
RPPOMLQKJHMFFDH48DB,草湳坡段埔心小段,12.38,都市：商
RPROMLQKJHMFFDH68DB,草湳坡段埔心小段,12.38,都市：商
RPUOMLQKJHMFFDH98DB,草湳坡段埔心小段,12.38,都市：商
RPVOMLQKJHMFFDH09DB,草湳坡段埔心小段,12.38,都市：商
RPWOMLQKJHMFFDH56DB,草湳坡段埔心小段,12.38,都市：商
RPXOMLQKJHMFFDH66DB,草湳坡段埔心小段,12.38,都市：商
RPOPMLQKJHMFFDH48DB,草湳坡段埔心小段,12.38,都市：商
RPPPMLQKJHMFFDH58DB,草湳坡段埔心小段,12.38,都市：商
RPQPMLQKJHMFFDH68DB,草湳坡段埔心小段,12.38,都市：商
RPSPMLQKJHMFFDH88DB,草湳坡段埔心小段,16.39,都市：商
RPTPMLQKJHMFFDH98DB,草湳坡段埔心小段,16.39,都市：商
RPUPMLQKJHMFFDH09DB,草湳坡段埔心小段,16.39,都市：商
RPWPMLQKJHMFFDH66DB,草湳坡段埔心小段,16.39,都市：商
RPOQMLQKJHMFFDH58DB,草湳坡段埔心小段,16.39,都市：商
RPPQMLQKJHMFFDH68DB,草湳坡段埔心小段,16.39,都市：商
RPQQMLQKJHMFFDH78DB,草湳坡段埔心小段,16.39,都市：商
RPRQMLQKJHMFFDH88DB,草湳坡段埔心小段,16.39,都市：商
RPSQMLQKJHMFFDH98DB,草湳坡段埔心小段,16.39,都市：商
RPTQMLQKJHMFFDH09DB,草湳坡段埔心小段,16.39,都市：商
RPUQMLQKJHMFFDH56DB,草湳坡段埔心小段,16.39,都市：商
RPXQMLQKJHMFFDH86DB,草湳坡段埔心小段,16.39,都市：商
RPPRMLQKJHMFFDH78DB,草湳坡段埔心小段,16.39,都市：商
RPQRMLQKJHMFFDH88DB,草湳坡段埔心小段,11.34,都市：商
RPSRMLQKJHMFFDH09DB,草湳坡段埔心小段,11.34,都市：商
RPTRMLQKJHMFFDH56DB,草湳坡段埔心小段,11.34,都市：商
RPROMLQKJHMFFBH38CB,忠孝段,24.03,都市：住
RPSOMLQKJHMFFBH48CB,忠孝段,24.27,都市：住
RPOPMLQKJHMFFBH18CB,忠孝段,15.86,都市：住
RPPPMLQKJHMFFBH28CB,忠孝段,15.86,都市：住
RPQPMLQKJHMFFBH38CB,忠孝段,24.27,都市：住
RPRPMLQKJHMFFBH48CB,忠孝段,24.03,都市：住
RPTPMLQKJHMFFBH68CB,忠孝段,24.03,都市：住
RPWPMLQKJHMFFBH98CB,忠孝段,18.02,都市：住
RPQNMLRKJHMFFDH58DB,草湳坡段埔心小段,11.34,都市：商
RPSNMLRKJHMFFDH78DB,草湳坡段埔心小段,11.34,都市：商
RPVNMLRKJHMFFDH09DB,草湳坡段埔心小段,11.34,都市：商
RPQOMLRKJHMFFDH68DB,草湳坡段埔心小段,11.34,都市：商
RPROMLRKJHMFFDH78DB,草湳坡段埔心小段,11.34,都市：商
RPSOMLRKJHMFFDH88DB,草湳坡段埔心小段,11.34,都市：商
RPVOMLRKJHMFFDH56DB,草湳坡段埔心小段,11.34,都市：商
RPWOMLRKJHMFFDH66DB,草湳坡段埔心小段,11.34,都市：商
RPXOMLRKJHMFFDH76DB,草湳坡段埔心小段,11.34,都市：商
RPOPMLRKJHMFFDH58DB,草湳坡段埔心小段,11.34,都市：商
RPPPMLRKJHMFFDH68DB,草湳坡段埔心小段,11.34,都市：商
RPQPMLRKJHMFFDH78DB,草湳坡段埔心小段,11.34,都市：商
RPTPMLRKJHMFFDH09DB,草湳坡段埔心小段,11.34,都市：商
RPUPMLRKJHMFFDH56DB,草湳坡段埔心小段,11.34,都市：商
RPVPMLRKJHMFFDH66DB,草湳坡段埔心小段,11.34,都市：商
RPWPMLRKJHMFFDH76DB,草湳坡段埔心小段,11.34,都市：商
RPOQMLRKJHMFFDH68DB,草湳坡段埔心小段,11.34,都市：商
RPPQMLRKJHMFFDH78DB,草湳坡段埔心小段,11.34,都市：商
RPQQMLRKJHMFFDH88DB,草湳坡段埔心小段,15.00,都市：商
RPRQMLRKJHMFFDH98DB,草湳坡段埔心小段,15.00,都市：商
RPTQMLRKJHMFFDH56DB,草湳坡段埔心小段,15.00,都市：商
RPUQMLRKJHMFFDH66DB,草湳坡段埔心小段,15.00,都市：商
RPXQMLRKJHMFFDH96DB,草湳坡段埔心小段,15.00,都市：商
RPORMLRKJHMFFDH78DB,草湳坡段埔心小段,15.00,都市：商
RPPRMLRKJHMFFDH88DB,草湳坡段埔心小段,15.00,都市：商
RPQRMLRKJHMFFDH98DB,草湳坡段埔心小段,15.00,都市：商
RPRRMLRKJHMFFDH09DB,草湳坡段埔心小段,15.00,都市：商
RPSRMLRKJHMFFDH56DB,草湳坡段埔心小段,15.00,都市：商
RPTRMLRKJHMFFDH66DB,草湳坡段埔心小段,15.00,都市：商
RPURMLRKJHMFFDH76DB,草湳坡段埔心小段,15.00,都市：商
RPVRMLRKJHMFFDH86DB,草湳坡段埔心小段,11.34,都市：商
RPWRMLRKJHMFFDH96DB,草湳坡段埔心小段,11.34,都市：商
RPXRMLRKJHMFFDH07DB,草湳坡段埔心小段,11.34,都市：商
RPOSMLRKJHMFFDH88DB,草湳坡段埔心小段,11.34,都市：商
RPPSMLRKJHMFFDH98DB,草湳坡段埔心小段,11.34,都市：商
RPQSMLRKJHMFFDH09DB,草湳坡段埔心小段,11.34,都市：商
RPRSMLRKJHMFFDH56DB,草湳坡段埔心小段,11.34,都市：商
RPSSMLRKJHMFFDH66DB,草湳坡段埔心小段,11.34,都市：商
RPTSMLRKJHMFFDH76DB,草湳坡段埔心小段,11.34,都市：商
RPUSMLRKJHMFFDH86DB,草湳坡段埔心小段,11.34,都市：商
RPVSMLRKJHMFFDH96DB,草湳坡段埔心小段,11.34,都市：商
RPRSMLSKJHMFFBH98CB,中工段,148.93,非都市：工業區 ; 非都市編定：丁種建築用地
RPTSMLSKJHMFFBH56CB,中工段,168.25,非都市：工業區 ; 非都市編定：丁種建築用地
RPUSMLSKJHMFFBH66CB,中工段,75.74,非都市：工業區 ; 非都市編定：丁種建築用地
RPVSMLSKJHMFFBH76CB,中工段,76.75,非都市：工業區 ; 非都市編定：丁種建築用地
RPXSMLSKJHMFFBH96CB,中工段,74.72,非都市：工業區 ; 非都市編定：丁種建築用地
RPOTMLSKJHMFFBH78CB,中工段,89.97,非都市：工業區 ; 非都市編定：丁種建築用地
RPQTMLSKJHMFFBH98CB,中工段,79.29,非都市：工業區 ; 非都市編定：丁種建築用地
RPRTMLSKJHMFFBH09CB,中工段,77.77,非都市：工業區 ; 非都市編定：丁種建築用地
RPSTMLSKJHMFFBH56CB,中工段,161.13,非都市：工業區 ; 非都市編定：丁種建築用地
RPUTMLSKJHMFFBH76CB,中工段,73.70,非都市：工業區 ; 非都市編定：丁種建築用地
RPVTMLSKJHMFFBH86CB,中工段,74.21,非都市：工業區 ; 非都市編定：丁種建築用地
RPXTMLSKJHMFFBH07CB,中工段,74.72,非都市：工業區 ; 非都市編定：丁種建築用地
RPPUMLSKJHMFFBH98CB,中工段,73.70,非都市：工業區 ; 非都市編定：丁種建築用地
RPQUMLSKJHMFFBH09CB,中工段,77.26,非都市：工業區 ; 非都市編定：丁種建築用地
RPRUMLSKJHMFFBH56CB,中工段,74.21,非都市：工業區 ; 非都市編定：丁種建築用地
RPSUMLSKJHMFFBH66CB,中工段,74.72,非都市：工業區 ; 非都市編定：丁種建築用地
RPUUMLSKJHMFFBH86CB,中工段,73.70,非都市：工業區 ; 非都市編定：丁種建築用地
RPWUMLSKJHMFFBH07CB,中工段,77.26,非都市：工業區 ; 非都市編定：丁種建築用地
RPXUMLSKJHMFFBH17CB,中工段,162.15,非都市：工業區 ; 非都市編定：丁種建築用地
RPOVMLSKJHMFFBH98CB,中工段,162.15,非都市：工業區 ; 非都市編定：丁種建築用地
RPPVMLSKJHMFFBH09CB,中工段,74.21,非都市：工業區 ; 非都市編定：丁種建築用地
RPQVMLSKJHMFFBH56CB,中工段,74.72,非都市：工業區 ; 非都市編定：丁種建築用地
RPRVMLSKJHMFFBH66CB,中工段,74.72,非都市：工業區 ; 非都市編定：丁種建築用地
RPSVMLSKJHMFFBH76CB,中工段,150.97,非都市：工業區 ; 非都市編定：丁種建築用地
RPWRMLTKJHMFFBH86CB,忠孝段,15.62,都市：住
RPPSMLTKJHMFFBH88CB,忠孝段,15.62,都市：住
RPQSMLTKJHMFFBH98CB,忠孝段,24.51,都市：住
RPRSMLTKJHMFFBH09CB,忠孝段,24.51,都市：住
RPTSMLTKJHMFFBH66CB,忠孝段,24.51,都市：住
RPTOMLTKJHMFFFH86EB,豐田段,28.05,都市：住
RPUOMLTKJHMFFFH96EB,豐田段,37.55,都市：住
RPRNMLTKJHMFFDH88DB,草湳坡段埔心小段,11.34,都市：商
RPSNMLTKJHMFFDH98DB,草湳坡段埔心小段,11.34,都市：商
RPTNMLTKJHMFFDH09DB,草湳坡段埔心小段,11.34,都市：商
RPUNMLTKJHMFFDH56DB,草湳坡段埔心小段,11.34,都市：商
RPVNMLTKJHMFFDH66DB,草湳坡段埔心小段,11.34,都市：商
RPWNMLTKJHMFFDH76DB,草湳坡段埔心小段,11.34,都市：商
RPOOMLTKJHMFFDH68DB,草湳坡段埔心小段,11.34,都市：商
RPQOMLTKJHMFFDH88DB,草湳坡段埔心小段,11.34,都市：商
RPTOMLTKJHMFFDH56DB,草湳坡段埔心小段,11.34,都市：商
RPQPMLTKJHMFFDH98DB,草湳坡段埔心小段,11.34,都市：商
RPSPMLTKJHMFFDH56DB,草湳坡段埔心小段,11.34,都市：商
RPTPMLTKJHMFFDH66DB,草湳坡段埔心小段,11.34,都市：商
RPUPMLTKJHMFFDH76DB,草湳坡段埔心小段,11.34,都市：商
RPWPMLTKJHMFFDH96DB,草湳坡段埔心小段,11.86,都市：商
RPXPMLTKJHMFFDH07DB,草湳坡段埔心小段,11.86,都市：商
RPOQMLTKJHMFFDH88DB,草湳坡段埔心小段,11.86,都市：商
RPQQMLTKJHMFFDH09DB,草湳坡段埔心小段,11.86,都市：商
RPRQMLTKJHMFFDH56DB,草湳坡段埔心小段,11.86,都市：商
RPSQMLTKJHMFFDH66DB,草湳坡段埔心小段,11.86,都市：商
RPTQMLTKJHMFFDH76DB,草湳坡段埔心小段,11.86,都市：商
RPUQMLTKJHMFFDH86DB,草湳坡段埔心小段,11.86,都市：商
RPVQMLTKJHMFFDH96DB,草湳坡段埔心小段,11.86,都市：商
RPWQMLTKJHMFFDH07DB,草湳坡段埔心小段,11.86,都市：商
RPXQMLTKJHMFFDH17DB,草湳坡段埔心小段,11.86,都市：商
RPORMLTKJHMFFDH98DB,草湳坡段埔心小段,11.86,都市：商
RPQRMLTKJHMFFDH56DB,草湳坡段埔心小段,11.86,都市：商
RPRRMLTKJHMFFDH66DB,草湳坡段埔心小段,11.86,都市：商
RPSRMLTKJHMFFDH76DB,草湳坡段埔心小段,16.57,都市：商
RPTRMLTKJHMFFDH86DB,草湳坡段埔心小段,16.57,都市：商
RPURMLTKJHMFFDH96DB,草湳坡段埔心小段,16.57,都市：商
RPVRMLTKJHMFFDH07DB,草湳坡段埔心小段,16.57,都市：商
RPXRMLTKJHMFFDH27DB,草湳坡段埔心小段,16.57,都市：商
RPOSMLTKJHMFFDH09DB,草湳坡段埔心小段,16.57,都市：商
RPQSMLTKJHMFFDH66DB,草湳坡段埔心小段,16.57,都市：商
RPRSMLTKJHMFFDH76DB,草湳坡段埔心小段,16.57,都市：商
RPSSMLTKJHMFFDH86DB,草湳坡段埔心小段,16.57,都市：商
RPTSMLTKJHMFFDH96DB,草湳坡段埔心小段,16.57,都市：商
RPUSMLTKJHMFFDH07DB,草湳坡段埔心小段,16.57,都市：商
RPWSMLTKJHMFFDH27DB,草湳坡段埔心小段,16.57,都市：商
RPXSMLTKJHMFFDH37DB,草湳坡段埔心小段,16.57,都市：商
RPOTMLTKJHMFFDH56DB,草湳坡段埔心小段,16.57,都市：商
RPPTMLTKJHMFFDH66DB,草湳坡段埔心小段,17.27,都市：商
RPQTMLTKJHMFFDH76DB,草湳坡段埔心小段,14.65,都市：商
RPRTMLTKJHMFFDH86DB,草湳坡段埔心小段,12.56,都市：商
RPSTMLTKJHMFFDH96DB,草湳坡段埔心小段,13.08,都市：商
RPUTMLTKJHMFFDH17DB,草湳坡段埔心小段,16.39,都市：商
RPVTMLTKJHMFFDH27DB,草湳坡段埔心小段,11.34,都市：商
RPWTMLTKJHMFFDH37DB,草湳坡段埔心小段,15.00,都市：商
RPXTMLTKJHMFFDH47DB,草湳坡段埔心小段,11.34,都市：商
RPRNMLKLJHMFFDH08DB,草湳坡段埔心小段,11.34,都市：商
