鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
萬華區,房地(土地+建物),臺北市萬華區中華路一段151~180號,29.5,商,,,1020510,土地2建物1車位0,二層,十一層,辦公商業大樓,商業用,鋼筋混凝土造,,341.26,0,0,1,有,無,205000000,600715,,0.0,0,1.內含獨立產權公設，未包含在棟數內2.價格含增建3.共有人數2人,RPPPMLRJOHIFFBA57CA
萬華區,房地(土地+建物),臺北市萬華區武昌街二段121~150號,3.86,商,,,1020506,土地1建物1車位0,三層,九層,辦公商業大樓,商業用,鋼筋混凝土造,0630806,23.54,1,0,0,有,有,1400000,59473,,0.0,0,整層為商業攤位少部份有做隔間,RPSOMLRLNHIFFBA87CA
萬華區,房地(土地+建物),臺北市萬華區武昌街二段121~150號,2.98,商,,,1020910,土地1建物1車位0,二層,九層,辦公商業大樓,商業用,鋼筋混凝土造,0630806,17.82,0,0,0,無,有,1080000,60606,,0.0,0,,RPURMLMJIIIFFBA27CA
萬華區,房地(土地+建物),臺北市萬華區武昌街二段121~150號,5.96,商,,,1020925,土地1建物2車位0,三層,九層,辦公商業大樓,商業用,鋼筋混凝土造,0630806,42.480000000000004,0,0,0,無,有,2760000,64972,,0.0,0,,RPQNMLOKIIIFFBA76CA
萬華區,房地(土地+建物),臺北市萬華區武昌街二段121~150號,4.86,商,,,1020918,土地1建物1車位0,三層,九層,辦公商業大樓,商業用,鋼筋混凝土造,0630806,27.26,0,0,0,無,有,1773750,65068,,0.0,0,,RPOOMLOKIIIFFBA66CA
萬華區,房地(土地+建物),臺北市萬華區武昌街二段121~150號,2.87,商,,,1021001,土地1建物1車位0,三層,九層,辦公商業大樓,商業用,鋼筋混凝土造,0630806,17.82,0,0,0,無,有,1157700,64966,,0.0,0,,RPPNMLQKIIIFFBA86CA
萬華區,房地(土地+建物),臺北市萬華區武昌街二段121~150號,4.2,商,,,1021007,土地1建物1車位0,三層,九層,辦公商業大樓,商業用,鋼筋混凝土造,0630806,24.369999999999997,0,0,0,無,有,1500000,61551,,0.0,0,,RPRNMLQJJIIFFBA07CA
萬華區,房地(土地+建物),臺北市萬華區武昌街二段121~150號,2.1,商,,,1021101,土地1建物1車位0,二層,九層,辦公商業大樓,商業用,鋼筋混凝土造,0630806,17.16,0,0,0,無,有,1110000,64685,,0.0,0,,RPOOMLKLJIIFFBA09CA
萬華區,房地(土地+建物),臺北市萬華區武昌街二段121~150號,2.98,商,,,1030721,土地1建物1車位0,三層,九層,辦公商業大樓,商業用,鋼筋混凝土造,0630806,23.38,0,0,0,無,有,1590750,68039,,0.0,0,,RPWNMLPKQHJFFBA28CA
中山區,房地(土地+建物),臺北市中山區南京東路一段1~30號,13.0,商,,,1050129,土地3建物1車位0,九層,十層,辦公商業大樓,,鋼筋混凝土造,0561031,109.22,1,1,1,有,有,24750000,226607,,0.0,0,,RPSOMLOKLHLFFCA77DA
大安區,房地(土地+建物),臺北市大安區瑞安街208巷70弄1~30號,35.25,住,,,1050222,土地2建物1車位0,三層,四層,公寓(5樓含以下無電梯),,加強磚造,0560526,85.32,2,2,1,有,無,18000000,210970,,0.0,0,,RPQNMLKKNHLFFFA47CA
萬華區,房地(土地+建物),臺北市萬華區漢口街二段31~60號,8.06,商,,,1050529,土地1建物1車位0,一層,十層,店面(店鋪),商業用,鋼筋混凝土造,0630620,70.2,2,0,0,有,有,51500000,733618,,0.0,0,,RPPPMLPJPHLFFBA77CA
信義區,房地(土地+建物)+車位,臺北市信義區基隆路一段1~30號,11.19,商,,,1050926,土地5建物1車位1,三層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1021107,124.66,2,2,2,有,有,35000000,280764,坡道平面,0.0,0,,RPWNMLSKKHMFFDA58DA
大安區,房地(土地+建物)+車位,臺北市大安區安和路二段151~180號,22.71,住,,,1051103,土地1建物2車位1,五層,十七層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0750131,231.6,4,2,2,有,有,60650000,290466,坡道平面,38.28,4500000,,RPVNMLSJKHMFFFA48CA
大安區,房地(土地+建物),臺北市大安區忠孝東路四段211~240號,21.12,商,,,1051115,土地4建物2車位0,五層,十三層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,,199.6,2,1,1,有,有,40000000,200401,,0.0,0,親友、員工或其他特殊關係間之交易。,RPSNMLLLKHMFFFA67CA
大同區,房地(土地+建物),臺北市大同區重慶北路二段6巷1~30號,0.71,商,,,1051219,土地2建物1車位0,全,二層,透天厝,,磚造,,1.19,3,2,1,有,無,250000,210084,,0.0,0,含增建或未登記建物。,RPRNMLNKKHMFFBA37DA
萬華區,建物,臺北市萬華區三水街115巷1~30號,0.0,,,,1051125,土地0建物1車位0,二層,四層,公寓(5樓含以下無電梯),住家用,鋼筋混凝土造,,58.65,2,1,1,有,無,2500000,42626,,0.0,0,,RPXNMLLLKHMFFBA87DA
大同區,土地,圓環段二小段211~240地號,99.0,商,,,1051222,土地3建物0車位0,,,其他,,,,0.0,0,0,0,有,無,28000000,282828,,0.0,0,"受債權債務影響或債務抵償之交易。基地面積狹小,義務人急需資金出售予股東",RPUNMLSKKHMFFBA08CA
內湖區,房地(土地+建物)+車位,臺北市內湖區行善路451~480號,48.0,其他,,,1051216,土地1建物1車位2,四層,十層,辦公商業大樓,見其他登記事項,鋼骨鋼筋混凝土造,1041224,262.07,0,0,0,無,有,25730000,119721,坡道平面,77.14,3590000,,RPWNMLSKKHMFFCA38CA
內湖區,房地(土地+建物)+車位,臺北市內湖區行善路451~480號,48.0,其他,,,1051216,土地1建物1車位2,五層,十層,辦公商業大樓,見其他登記事項,鋼骨鋼筋混凝土造,1041224,260.04,0,0,0,無,有,26590000,124594,坡道平面,75.12,3550000,,SPWNMLSKKHMFFCA48CA
內湖區,房地(土地+建物)+車位,臺北市內湖區行善路451~480號,48.0,其他,,,1051216,土地1建物1車位2,六層,十層,辦公商業大樓,見其他登記事項,鋼骨鋼筋混凝土造,1041224,262.07,0,0,0,無,有,26570000,124588,坡道平面,77.14,3530000,,TPWNMLSKKHMFFCA58CA
內湖區,房地(土地+建物)+車位,臺北市內湖區行善路451~480號,51.07,其他,,,1051216,土地1建物1車位2,四層,十層,辦公商業大樓,見其他登記事項,鋼骨鋼筋混凝土造,1041224,274.35,0,0,0,無,有,27390000,121140,坡道平面,77.14,3500000,,UPWNMLSKKHMFFCA68CA
內湖區,房地(土地+建物)+車位,臺北市內湖區行善路451~480號,51.07,其他,,,1051216,土地1建物1車位2,五層,十層,辦公商業大樓,見其他登記事項,鋼骨鋼筋混凝土造,1041224,274.35,0,0,0,無,有,28380000,126008,坡道平面,77.14,3530000,,VPWNMLSKKHMFFCA78CA
內湖區,房地(土地+建物)+車位,臺北市內湖區行善路451~480號,51.07,其他,,,1051216,土地1建物1車位2,六層,十層,辦公商業大樓,見其他登記事項,鋼骨鋼筋混凝土造,1041224,274.35,0,0,0,無,有,28500000,126008,坡道平面,77.14,3650000,,WPWNMLSKKHMFFCA88CA
內湖區,房地(土地+建物)+車位,臺北市內湖區行善路451~480號,62.36,其他,,,1051216,土地1建物1車位4,四層,十層,辦公商業大樓,見其他登記事項,鋼骨鋼筋混凝土造,1041224,388.67,0,0,0,無,有,35100000,119707,坡道平面,152.26,6800000,,XPWNMLSKKHMFFCA98CA
內湖區,房地(土地+建物)+車位,臺北市內湖區行善路451~480號,62.36,其他,,,1051216,土地1建物1車位4,五層,十層,辦公商業大樓,見其他登記事項,鋼骨鋼筋混凝土造,1041224,390.69,0,0,0,無,有,36420000,124614,坡道平面,154.28,6960000,,YPWNMLSKKHMFFCA09CA
內湖區,房地(土地+建物)+車位,臺北市內湖區行善路451~480號,62.36,其他,,,1051216,土地1建物1車位4,六層,十層,辦公商業大樓,見其他登記事項,鋼骨鋼筋混凝土造,1041224,390.69,0,0,0,無,有,36420000,124614,坡道平面,154.28,6960000,,ZPWNMLSKKHMFFCA56CA
內湖區,房地(土地+建物)+車位,臺北市內湖區行善路451~480號,49.43,其他,,,1051216,土地1建物1車位2,四層,十層,辦公商業大樓,見其他登記事項,鋼骨鋼筋混凝土造,1041224,267.85,0,0,0,無,有,26640000,121179,坡道平面,77.14,3530000,,QQWNMLSKKHMFFCA38CA
內湖區,房地(土地+建物)+車位,臺北市內湖區行善路451~480號,49.43,其他,,,1051216,土地1建物1車位2,五層,十層,辦公商業大樓,見其他登記事項,鋼骨鋼筋混凝土造,1041224,267.85,0,0,0,無,有,27680000,126003,坡道平面,77.14,3650000,,RQWNMLSKKHMFFCA48CA
內湖區,房地(土地+建物)+車位,臺北市內湖區行善路451~480號,49.43,其他,,,1051216,土地1建物1車位2,六層,十層,辦公商業大樓,見其他登記事項,鋼骨鋼筋混凝土造,1041224,267.85,0,0,0,無,有,27680000,126003,坡道平面,77.14,3650000,,SQWNMLSKKHMFFCA58CA
內湖區,房地(土地+建物)+車位,臺北市內湖區行善路451~480號,49.43,其他,,,1051216,土地1建物1車位2,三層,十層,辦公商業大樓,見其他登記事項,鋼骨鋼筋混凝土造,1041224,265.83000000000004,0,0,0,無,有,27030000,122595,坡道平面,75.12,3650000,,TQWNMLSKKHMFFCA68CA
內湖區,房地(土地+建物)+車位,臺北市內湖區行善路451~480號,49.43,其他,,,1051216,土地1建物1車位2,五層,十層,辦公商業大樓,見其他登記事項,鋼骨鋼筋混凝土造,1041224,265.83000000000004,0,0,0,無,有,27320000,124640,坡道平面,75.12,3550000,,VQWNMLSKKHMFFCA88CA
內湖區,房地(土地+建物)+車位,臺北市內湖區行善路451~480號,49.43,其他,,,1051216,土地1建物1車位2,六層,十層,辦公商業大樓,見其他登記事項,鋼骨鋼筋混凝土造,1041224,267.85,0,0,0,無,有,27420000,124640,坡道平面,77.14,3650000,,WQWNMLSKKHMFFCA98CA
內湖區,房地(土地+建物)+車位,臺北市內湖區行善路451~480號,180.0,其他,,,1051216,土地1建物1車位11,三層,十層,辦公商業大樓,見其他登記事項,鋼骨鋼筋混凝土造,1041224,1106.47,0,0,0,無,有,103260000,123995,坡道平面,422.25,18420000,,XQWNMLSKKHMFFCA09CA
內湖區,房地(土地+建物)+車位,臺北市內湖區行善路451~480號,183.21,其他,,,1051216,土地1建物1車位11,四層,十層,辦公商業大樓,見其他登記事項,鋼骨鋼筋混凝土造,1041224,1119.13,0,0,0,無,有,102060000,119705,坡道平面,422.25,18640000,,YQWNMLSKKHMFFCA56CA
內湖區,房地(土地+建物)+車位,臺北市內湖區行善路451~480號,183.21,其他,,,1051216,土地1建物1車位11,五層,十層,辦公商業大樓,見其他登記事項,鋼骨鋼筋混凝土造,1041224,1121.15,0,0,0,無,有,106430000,126004,坡道平面,424.27,18620000,,ZQWNMLSKKHMFFCA66CA
內湖區,房地(土地+建物)+車位,臺北市內湖區行善路451~480號,183.21,其他,,,1051216,土地1建物1車位11,六層,十層,辦公商業大樓,見其他登記事項,鋼骨鋼筋混凝土造,1041224,1121.15,0,0,0,無,有,109770000,128860,坡道平面,424.27,19970000,,QRWNMLSKKHMFFCA48CA
內湖區,房地(土地+建物)+車位,臺北市內湖區行善路451~480號,67.71,其他,,,1051216,土地1建物1車位4,三層,十層,辦公商業大樓,見其他登記事項,鋼骨鋼筋混凝土造,1041224,412.33000000000004,0,0,0,無,有,36690000,118310,坡道平面,154.28,6160000,,RRWNMLSKKHMFFCA58CA
