編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPUNMLLKJHMFFCQ98CA,10,228.34,見其他登記事項,鋼筋混凝土造,95年8月14日,四層,一層 二層 三層 四層
RPVNMLLKJHMFFCQ09CA,35,130.37,住家用,鋼筋混凝土加強磚造,70年12月28日,二層,一層 二層 電梯樓梯間
RPQNMLMKJHMFFCQ68CA,40,138.60,住家用,鋼筋混凝土加強磚造,65年9月7日,三層,一層 二層 三層
RPPNMLLJKHMFFBQ38CA,10,19.19,住家用,鋼筋混凝土造,95年8月28日,八層,四層
RPPNMLLJKHMFFBQ38CA,10,4.83,共有部份,鋼筋混凝土造,95年8月28日,,
RPPNMLLJKHMFFBQ38CA,10,7.44,共有部份,鋼筋混凝土造,95年8月28日,,
RPPOMLQJKHMFFDQ66DA,,225.71,住家用,鋼筋混凝土造,105年11月11日,三層,一層 二層 三層 見其他登記事項
RPQOMLQJKHMFFDQ76DA,,207.34,住家用,鋼筋混凝土造,105年11月11日,三層,一層 二層 三層 見其他登記事項
RPROMLQJKHMFFDQ86DA,,208.36,住家用,鋼筋混凝土造,105年11月11日,三層,一層 二層 三層 見其他登記事項
RPQNMLLJKHMFFBQ48CA,10,19.19,住家用,鋼筋混凝土造,95年8月28日,八層,四層
RPQNMLLJKHMFFBQ48CA,10,4.83,共有部份,鋼筋混凝土造,95年8月28日,,
RPQNMLLJKHMFFBQ48CA,10,7.44,共有部份,鋼筋混凝土造,95年8月28日,,
RPRNMLNKJHMFFBQ78CA,84,247.94,住商用,木造,22年1月1日,一層,一層
RPUOMLNKJHMFFCQ66CA,38,78.79,住商用,鋼筋混凝土加強磚造,67年11月3日,二層,一層 二層 騎樓 電梯樓梯間
RPUNMLQKJHMFFDQ96CA,,141.80,住家用,鋼筋混凝土造,105年7月26日,四層,一層 二層 三層 四層
RPVNMLQKJHMFFDQ07CA,,160.39,住家用,鋼筋混凝土造,105年7月26日,三層,一層 二層 三層
RPPOMLSKJHMFFDQ76CA,36,70.12,住家用,鋼筋混凝土加強磚造,70年6月3日,二層,一層 二層
RPROMLOLJHMFFDQ66CA,37,146.37,住商用,鋼筋混凝土加強磚造,69年2月1日,三層,一層 二層 三層 騎樓
RPQOMLNKJHMFFCQ88CA,22,163.83,住商用,鋼筋混凝土造,83年8月8日,十一層,一層 二層 三層 騎樓
RPTOMLNKJHMFFCQ56CA,38,80.98,住商用,鋼筋混凝土加強磚造,67年11月3日,二層,一層 二層 騎樓
RPWNMLQKJHMFFCQ07CA,,202.07,住家用,鋼筋混凝土造,105年8月22日,四層,一層 二層 三層 四層
RPPNMLSJKHMFFBQ09CA,16,292.19,住商用,鋼筋混凝土造,89年12月18日,四層,一層 二層 三層 四層 地下層
RPQNMLNKJHMFFBQ68CA,31,146.13,住家用,鋼筋混凝土加強磚造,75年6月16日,二層,一層 二層 騎樓
RPUNMLOKJHMFFDQ86DA,32,159.08,見其他登記事項,鋼筋混凝土加強磚造,73年12月10日,二層,一層 二層
RPPNMLTKJHMFFBQ56CA,23,171.56,住商用,鋼筋混凝土造,83年5月23日,四層,一層 二層 三層 四層
