鄉鎮市區,交易標的,土地區段位置或建物區門牌,土地移轉總面積平方公尺,都市土地使用分區,非都市土地使用分區,非都市土地使用編定,交易年月日,交易筆棟數,移轉層次,總樓層數,建物型態,主要用途,主要建材,建築完成年月,建物移轉總面積平方公尺,建物現況格局-房,建物現況格局-廳,建物現況格局-衛,建物現況格局-隔間,有無管理組織,總價元,單價每平方公尺,車位類別,車位移轉總面積平方公尺,車位總價元,備註,編號
前金區,房地(土地+建物),高雄市前金區河南二路91~120號,3.74,商,,,1051218,土地2建物1車位0,五層,十二層,套房(1房1廳1衛),住家用,鋼筋混凝土造,0790807,32.15,1,1,1,有,有,1360000,42302,,0.0,0,,RPOOMLOJJHMFFAE27CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區文忠路151~180號,10.06,商,,,1051214,土地1建物1車位1,二層,十層,華廈(10層含以下有電梯),住家用,鋼筋混凝土造,0840905,88.42,2,1,1,有,有,3450000,39018,坡道機械,0.0,0,,RPWOMLOJJHMFFAE08CA
鹽埕區,房地(土地+建物),高雄市鹽埕區府北路1~30號,2.56,商,,,1051228,土地1建物1車位0,七層,十二層,套房(1房1廳1衛),,鋼筋混凝土造,0701124,35.26,1,1,1,有,有,800000,22689,,0.0,0,,RPSNMLPJJHMFFAE67CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區神農路61~90號,34.11,商,,,1051218,土地1建物1車位3,九層,三十六層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1041104,582.24,0,0,0,無,有,101660000,176606,坡道平面,57.57,9000000,,RPUNMLPJJHMFFAE87CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區龍勝路61~90號,11.06,住,,,1051214,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0941213,113.35,3,2,2,有,有,8000000,70803,升降機械,6.01,400000,,RPQOMLPJJHMFFAE57CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區裕國街91~120號,17.71,住,,,1051125,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0950316,146.1,3,2,2,有,有,8350000,57153,坡道平面,18.03,0,,RPOOMLQJJHMFFAE47CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區美術東八街1~30號,21.37,住,,,1051208,土地1建物1車位1,十層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,1010710,209.18,4,2,2,有,有,14200000,67884,坡道平面,0.0,0,,RPXNMLMKJHMFFAE97CA
前金區,房地(土地+建物),高雄市前金區自強一路139巷31~60號,21.2,住,,,1051222,土地1建物1車位0,五層,五層,公寓(5樓含以下無電梯),,鋼筋混凝土造,0730303,71.03,2,2,2,有,無,3000000,42236,,0.0,0,,RPOOMLMKJHMFFAE17CA
前金區,房地(土地+建物),高雄市前金區中山橫路121~150號,6.98,商,,,1051210,土地1建物1車位0,十五層,十五層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0980217,79.28,2,1,1,有,無,4800000,60545,,0.0,0,,RPQNMLTKJHMFFAE97CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區文信路301~330號,11.2,商,,,1051213,土地1建物1車位1,十三層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1040825,148.98,3,2,2,有,有,13250000,88938,坡道機械,0.0,0,,RPSNMLNLJHMFFAE67CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區昌盛路271~300號,12.71,商,,,1051220,土地1建物1車位1,一層，夾層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1040825,145.62,0,0,0,無,有,22100000,151765,坡道平面,0.0,0,,RPUNMLNLJHMFFAE87CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區文信路301~330號,13.41,商,,,1051216,土地1建物1車位1,十五層,十五層,住宅大樓(11層含以上有電梯),見其它登記事項,見其它登記事項,1040825,193.94,3,2,2,有,有,16200000,83531,坡道平面,0.0,0,,RPVNMLNLJHMFFAE97CA
鼓山區,房地(土地+建物)+車位,高雄市鼓山區美術東二路61~90號,20.06,住,,,1051213,土地1建物1車位1,十層,十四層,住宅大樓(11層含以上有電梯),住家用,鋼筋混凝土造,0931206,144.56,3,2,2,有,有,8500000,58799,坡道平面,0.0,0,二親等買賣,RPRNMLOLJHMFFAE67CA
苓雅區,土地,林德官段三小段3541~3570地號,35.7,住,,,1051206,土地1建物0車位0,,,其他,,,,0.0,0,0,0,有,無,2106300,59000,,0.0,0,親友、員工或其他特殊關係間之交易。,RPOOMLOJJHMFFBE37CA
