編號,屋齡,建物移轉面積平方公尺,主要用途,主要建材,建築完成日期,總層數,建物分層
RPVNMLSLKILFFAM96CC,22,116.51,見其他登記事項,鋼筋混凝土造,83年11月9日,十六層,
RPQOMLSLKILFFAM66DC,3,146.90,見其他登記事項,鋼筋混凝土造,102年7月17日,四層,
RPSNMLQJJHMFFBM88CC,40,109.14,住家用,加強磚造,,二層,
RPOOMLMKJHMFFBM28CC,35,180.95,農舍,鋼筋混凝土造,70年12月21日,二層,
RPPOMLMKJHMFFBM38CC,23,73.39,住家用,鋼筋混凝土造,83年4月11日,八層,
RPPOMLMKJHMFFBM38CC,23,33.37,見其他登記事項,鋼筋混凝土造,83年4月11日,八層,
