編號,車位類別,車位價格,車位面積平方公尺
RPUQMLQKKHMFFBH09EA,坡道平面,1500000,33.62
RPUOMLKKKHMFFAH18EA,坡道平面,1300000,34.57
RPVOMLKKKHMFFAH28EA,坡道平面,1400000,34.57
RPVQMLQKKHMFFBH56EA,坡道平面,1500000,33.62
RPWOMLKKKHMFFAH38EA,坡道平面,1400000,34.57
RPXOMLKKKHMFFAH48EA,坡道平面,1300000,34.57
RPXNMLRKKHMFFEH86EA,坡道平面,0,24.02
RPXNMLRKKHMFFEH86EA,坡道平面,0,24.02
RPTNMLSKJILFFHH56CA,坡道平面,0,26.12
RPOPMLKKKHMFFAH67EA,坡道平面,1500000,34.57
RPPPMLKKKHMFFAH77EA,坡道平面,1500000,34.57
RPQPMLKKKHMFFAH87EA,坡道平面,1500000,34.57
RPQOMLNLKHMFFGH78EA,坡道平面,0,
RPXNMLSLKILFFHH17CA,坡道平面,0,28.90
RPOOMLSKKHMFFBH48EA,坡道平面,0,
RPOOMLSKKHMFFBH48EA,坡道平面,0,
RPOOMLSKKHMFFBH48EA,坡道平面,0,
RPOOMLSKKHMFFBH48EA,坡道平面,0,
RPOOMLSKKHMFFBH48EA,坡道平面,0,
RPOOMLSKKHMFFBH48EA,坡道平面,0,
RPWNMLRJKHMFFAH88EA,坡道平面,0,
RPUNMLRJKHMFFAH68EA,坡道平面,1600000,27.09
RPPNMLOKKHMFFBH87CA,坡道平面,0,
RPVOMLQLJHMFFCH88CA,坡道平面,625000,
RPQOMLSKJHMFFCH48CA,一樓平面,0,
RPWNMLTKJHMFFHH96CA,坡道平面,0,
RPPOMLPJJHMFFCH97CA,坡道平面,0,30.86
RPUOMLSLKILFFCH09CA,坡道平面,0,
RPWQMLKKKHMFFAH58EA,坡道平面,0,
RPXNMLQJKHMFFAH88EA,升降機械,0,
RPQNMLKMKILFFCH08EA,一樓平面,0,
RPTNMLLKJHMFFCH97CA,坡道平面,1000000,37.91
RPQOMLNKJHMFFCH97CA,一樓平面,0,
RPRNMLSKJHMFFHH98CA,坡道平面,1250000,45.32
RPTNMLSKJHMFFHH56CA,坡道平面,1350000,46.43
RPUNMLSKJHMFFHH66CA,坡道平面,1350000,46.43
RPVNMLSKJHMFFHH76CA,坡道平面,1450000,46.43
RPXNMLSKJHMFFHH96CA,坡道平面,1550000,46.43
RPQOMLRKJHMFFHH88CA,坡道平面,1350000,46.43
RPSOMLRKJHMFFHH09CA,坡道平面,1350000,46.43
